outcome,sparse_k,measure,temp,amp,mean,sd,vs_pool,spread
death_30d,0.0,tertile,10.0,0.1,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,0.0,tertile,10.0,0.25,0.8774551354802099,0.007559341338255477,-0.010844864519790054,0.052243216757315206
death_30d,0.0,tertile,20.0,0.0,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,0.0,tertile,20.0,0.1,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,0.0,tertile,20.0,0.25,0.8745123421761953,0.007791410832804817,-0.013787657823804644,0.052243216757315206
death_30d,0.0,tertile,-1.0,0.0,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,0.0,tertile,-1.0,0.1,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,0.0,tertile,-1.0,0.25,0.6210029791459781,0.02093904160124855,-0.26729702085402185,0.052243216757315206
death_30d,0.0,local,1.0,0.0,0.8912922045680238,0.004621673104127482,0.0029922045680238485,0.0852447387990956
death_30d,0.0,local,1.0,0.1,0.8912922045680238,0.004621673104127482,0.0029922045680238485,0.0852447387990956
death_30d,0.0,local,1.0,0.25,0.8912922045680238,0.004621673104127482,0.0029922045680238485,0.0852447387990956
death_30d,0.0,local,2.0,0.0,0.8911281742091077,0.004558957817911073,0.0028281742091077477,0.0852447387990956
death_30d,0.0,local,2.0,0.1,0.8911281742091077,0.004558957817911073,0.0028281742091077477,0.0852447387990956
death_30d,0.0,local,2.0,0.25,0.8911281742091077,0.004558957817911073,0.0028281742091077477,0.0852447387990956
death_30d,0.0,local,5.0,0.0,0.8860281600226984,0.004134291351590044,-0.0022718399773016262,0.0852447387990956
death_30d,0.0,local,5.0,0.1,0.8860281600226984,0.004134291351590044,-0.0022718399773016262,0.0852447387990956
death_30d,0.0,local,5.0,0.25,0.8860281600226984,0.004134291351590044,-0.0022718399773016262,0.0852447387990956
death_30d,0.0,local,10.0,0.0,0.8695479855298623,0.00459680169015215,-0.018752014470137635,0.0852447387990956
death_30d,0.0,local,10.0,0.1,0.8695470988792737,0.004598172432249665,-0.01875290112072625,0.0852447387990956
death_30d,0.0,local,10.0,0.25,0.8695470988792737,0.004598172432249665,-0.01875290112072625,0.0852447387990956
death_30d,0.0,local,20.0,0.0,0.8606238473542346,0.0044795354603345255,-0.027676152645765395,0.0852447387990956
death_30d,0.0,local,20.0,0.1,0.8606238473542346,0.0044795354603345255,-0.027676152645765395,0.0852447387990956
death_30d,0.0,local,20.0,0.25,0.8606238473542346,0.0044795354603345255,-0.027676152645765395,0.0852447387990956
death_30d,0.0,local,-1.0,0.0,0.5999898035182296,0.019136216184214478,-0.28831019648177036,0.0852447387990956
death_30d,0.0,local,-1.0,0.1,0.5999898035182296,0.019136216184214478,-0.28831019648177036,0.0852447387990956
death_30d,0.0,local,-1.0,0.25,0.5999898035182296,0.019136216184214478,-0.28831019648177036,0.0852447387990956
