direction,outcome,arch,thresh,nb
I2I,death_30d,early:plain,0.06999999999999999,0.03561746497230368
I2I,death_30d,early:plain,0.08,0.032806324110671935
I2I,death_30d,early:plain,0.09,0.029846819846819847
I2I,death_30d,early:plain,0.09999999999999999,0.02686868686868687
I2I,death_30d,early:plain,0.11,0.025740551583248214
I2I,death_30d,early:plain,0.12,0.024531680440771354
I2I,death_30d,early:plain,0.13,0.021765935214211076
I2I,death_30d,early:plain,0.14,0.020831571529245946
I2I,death_30d,early:plain,0.15000000000000002,0.018698752228163987
I2I,death_30d,early:plain,0.16,0.017619047619047614
I2I,death_30d,early:plain,0.17,0.01643665571376415
I2I,death_30d,early:plain,0.18000000000000002,0.013983739837398371
I2I,death_30d,early:plain,0.19,0.012297044519266744
I2I,death_30d,early:plain,0.2,0.011818181818181818
I2I,death_30d,early:plain,0.21000000000000002,0.009485999232834674
I2I,death_30d,early:plain,0.22,0.009036519036519038
I2I,death_30d,early:plain,0.23,0.006190476190476191
I2I,death_30d,early:plain,0.24000000000000002,0.005311004784688994
I2I,death_30d,early:plain,0.25,0.004545454545454547
I2I,death_30d,early:plain,0.26,0.004701064701064701
I2I,death_30d,early:plain,0.27,0.003565794935657946
I2I,death_30d,early:plain,0.28,0.002289562289562286
I2I,death_30d,early:plain,0.29000000000000004,0.002198036705078954
I2I,death_30d,early:plain,0.3,0.002207792207792207
I2I,death_30d,early:plain,0.31,0.0016117698726394354
I2I,death_30d,early:plain,0.32,0.0006060606060606048
I2I,death_30d,early:plain,0.33,2.7137042062412575e-05
I2I,death_30d,early:plain,0.34,-0.0001928374655647408
I2I,death_30d,early:plain,0.35000000000000003,-0.0003729603729603747
I2I,death_30d,early:plain,0.36000000000000004,-0.000776515151515153
I2I,death_30d,early:plain,0.37,-0.0014622414622414634
I2I,death_30d,early:plain,0.38,-0.00217008797653959
I2I,death_30d,early:plain,0.39,-0.0025832091405861915
I2I,death_30d,early:plain,0.4,-0.0023232323232323243
I2I,death_30d,early:plain,0.41000000000000003,-0.0030200308166409865
I2I,death_30d,early:plain,0.42000000000000004,-0.0029885057471264386
I2I,death_30d,early:plain,0.43,-0.0036948431685273784
I2I,death_30d,early:plain,0.44,-0.003701298701298701
I2I,death_30d,early:plain,0.45,-0.003360881542699724
I2I,death_30d,early:plain,0.46,-0.004702581369248036
I2I,death_30d,early:plain,0.47000000000000003,-0.004859919954259578
I2I,death_30d,early:plain,0.48000000000000004,-0.004405594405594406
I2I,death_30d,early:plain,0.49,-0.0036185383244206762
I2I,death_30d,early:plain,0.5,-0.0036363636363636364
I2I,death_30d,early:blockstd,0.01,0.06519742883379247
I2I,death_30d,early:blockstd,0.02,0.05607915893630179
I2I,death_30d,early:blockstd,0.03,0.048834739144017494
I2I,death_30d,early:blockstd,0.04,0.04419191919191919
I2I,death_30d,early:blockstd,0.05,0.042200956937799045
I2I,death_30d,early:blockstd,0.060000000000000005,0.03738878143133462
I2I,death_30d,early:blockstd,0.06999999999999999,0.0349364613880743
I2I,death_30d,early:blockstd,0.08,0.03243741765480895
I2I,death_30d,early:blockstd,0.09,0.03158508158508158
I2I,death_30d,early:blockstd,0.09999999999999999,0.028821548821548824
I2I,death_30d,early:blockstd,0.11,0.02571331290432414
I2I,death_30d,early:blockstd,0.12,0.020413223140495866
I2I,death_30d,early:blockstd,0.13,0.01770463253221874
I2I,death_30d,early:blockstd,0.14,0.014989429175475685
I2I,death_30d,early:blockstd,0.15000000000000002,0.012245989304812832
I2I,death_30d,early:blockstd,0.16,0.011515151515151515
I2I,death_30d,early:blockstd,0.17,0.01076670317634173
I2I,death_30d,early:blockstd,0.18000000000000002,0.00844789356984479
I2I,death_30d,early:blockstd,0.19,0.006992143658810325
I2I,death_30d,early:blockstd,0.2,0.00553030303030303
I2I,death_30d,early:blockstd,0.21000000000000002,0.003878020713463751
I2I,death_30d,early:blockstd,0.22,0.0029681429681429686
I2I,death_30d,early:blockstd,0.23,0.002172373081463991
I2I,death_30d,early:blockstd,0.24000000000000002,0.00175438596491228
I2I,death_30d,early:blockstd,0.25,0.0010101010101010105
I2I,death_30d,early:blockstd,0.26,0.0007289107289107292
I2I,death_30d,early:blockstd,0.27,0.00091324200913242
I2I,death_30d,early:blockstd,0.28,0.001043771043771043
I2I,death_30d,early:blockstd,0.29000000000000004,0.0007341015791720016
I2I,death_30d,early:blockstd,0.3,0.0009523809523809524
I2I,death_30d,early:blockstd,0.31,0.0010935441370223979
I2I,death_30d,early:blockstd,0.32,0.00010695187165775388
I2I,death_30d,early:blockstd,0.33,2.713704206241496e-05
I2I,death_30d,early:blockstd,0.34,-0.00020202020202020245
I2I,death_30d,early:blockstd,0.35000000000000003,-0.00011655011655011677
I2I,death_30d,early:blockstd,0.36000000000000004,0.0001515151515151512
I2I,death_30d,early:blockstd,0.37,9.139009139009125e-05
I2I,death_30d,early:blockstd,0.38,2.932551319648094e-05
I2I,death_30d,early:blockstd,0.39,-0.0006408345752608048
I2I,death_30d,early:blockstd,0.4,-0.00030303030303030325
I2I,death_30d,early:blockstd,0.41000000000000003,-0.00014381099126861848
I2I,death_30d,early:blockstd,0.42000000000000004,-0.000271682340647858
I2I,death_30d,early:blockstd,0.43,-0.00030834662413609765
I2I,death_30d,early:blockstd,0.44,-0.0006493506493506494
I2I,death_30d,early:blockstd,0.45,-0.0006887052341597796
I2I,death_30d,early:blockstd,0.46,-0.0004713804713804714
I2I,death_30d,early:blockstd,0.47000000000000003,-0.0005031446540880503
I2I,death_30d,early:blockstd,0.48000000000000004,-0.0005594405594405594
I2I,death_30d,early:blockstd,0.49,-0.000582293523469994
I2I,death_30d,early:blockstd,0.5,-0.0006060606060606061
I2I,death_30d,inter:plain,0.01,0.04907560453014999
I2I,death_30d,inter:plain,0.02,0.042708719851576996
I2I,death_30d,inter:plain,0.03,0.03981568259918775
I2I,death_30d,inter:plain,0.04,0.036830808080808075
I2I,death_30d,inter:plain,0.05,0.03320574162679426
I2I,death_30d,inter:plain,0.060000000000000005,0.030921985815602834
I2I,death_30d,inter:plain,0.06999999999999999,0.028204626914304337
I2I,death_30d,inter:plain,0.08,0.025494071146245058
I2I,death_30d,inter:plain,0.09,0.0235964035964036
I2I,death_30d,inter:plain,0.09999999999999999,0.021885521885521887
I2I,death_30d,inter:plain,0.11,0.019982975825672454
I2I,death_30d,inter:plain,0.12,0.018319559228650136
I2I,death_30d,inter:plain,0.13,0.016931382793451754
I2I,death_30d,inter:plain,0.14,0.015186751233262859
I2I,death_30d,inter:plain,0.15000000000000002,0.013315508021390365
I2I,death_30d,inter:plain,0.16,0.012049062049062045
I2I,death_30d,inter:plain,0.17,0.010529390288426432
I2I,death_30d,inter:plain,0.18000000000000002,0.008928307464892826
I2I,death_30d,inter:plain,0.19,0.007789001122334455
I2I,death_30d,inter:plain,0.2,0.005909090909090909
I2I,death_30d,inter:plain,0.21000000000000002,0.004200230149597237
I2I,death_30d,inter:plain,0.22,0.003061383061383059
I2I,death_30d,inter:plain,0.23,0.0012987012987012991
I2I,death_30d,inter:plain,0.24000000000000002,-0.0009569377990430658
I2I,death_30d,inter:plain,0.25,-0.002727272727272731
I2I,death_30d,inter:plain,0.26,-0.004299754299754301
I2I,death_30d,inter:plain,0.27,-0.006073059360730597
I2I,death_30d,inter:plain,0.28,-0.00742424242424243
I2I,death_30d,inter:plain,0.29000000000000004,-0.009795134443021776
I2I,death_30d,inter:plain,0.3,-0.011991341991341997
I2I,death_30d,inter:plain,0.31,-0.014031620553359686
I2I,death_30d,inter:plain,0.32,-0.015365418894830667
I2I,death_30d,inter:plain,0.33,-0.017589326096788795
I2I,death_30d,inter:plain,0.34,-0.01951331496786043
I2I,death_30d,inter:plain,0.35000000000000003,-0.02223776223776225
I2I,death_30d,inter:plain,0.36000000000000004,-0.024375000000000008
I2I,death_30d,inter:plain,0.37,-0.02588263588263589
I2I,death_30d,inter:plain,0.38,-0.02683284457478006
I2I,death_30d,inter:plain,0.39,-0.028812717337307506
I2I,death_30d,inter:plain,0.4,-0.03050505050505051
I2I,death_30d,inter:plain,0.41000000000000003,-0.03209553158705701
I2I,death_30d,inter:plain,0.42000000000000004,-0.03402298850574714
I2I,death_30d,inter:plain,0.43,-0.03697501329080275
I2I,death_30d,inter:plain,0.44,-0.03883116883116883
I2I,death_30d,inter:plain,0.45,-0.04203856749311294
I2I,death_30d,inter:plain,0.46,-0.04444444444444445
I2I,death_30d,inter:plain,0.47000000000000003,-0.04662664379645512
I2I,death_30d,inter:plain,0.48000000000000004,-0.04881118881118883
I2I,death_30d,inter:plain,0.49,-0.051360665478312514
I2I,death_30d,inter:plain,0.5,-0.054242424242424245
I2I,death_30d,late:mean,0.01,0.0652035506580961
I2I,death_30d,late:mean,0.02,0.05568954854669139
I2I,death_30d,late:mean,0.03,0.045998125585754446
I2I,death_30d,late:mean,0.04,0.03614898989898989
I2I,death_30d,late:mean,0.05,0.02623604465709728
I2I,death_30d,late:mean,0.060000000000000005,0.016170212765957433
I2I,death_30d,late:mean,0.06999999999999999,0.005936787227109816
I2I,death_30d,late:mean,0.08,-0.0046508563899868155
I2I,death_30d,late:mean,0.09,-0.015038295038295027
I2I,death_30d,late:mean,0.09999999999999999,-0.025387205387205375
I2I,death_30d,late:mean,0.11,-0.03590738849165814
I2I,death_30d,late:mean,0.12,-0.04629476584022037
I2I,death_30d,late:mean,0.13,-0.05705677464298156
I2I,death_30d,late:mean,0.14,-0.06804087385482735
I2I,death_30d,late:mean,0.15000000000000002,-0.07812834224598933
I2I,death_30d,late:mean,0.16,-0.08890331890331893
I2I,death_30d,late:mean,0.17,-0.09915662650602411
I2I,death_30d,late:mean,0.18000000000000002,-0.10968957871396898
I2I,death_30d,late:mean,0.19,-0.11977553310886643
I2I,death_30d,late:mean,0.2,-0.13022727272727272
I2I,death_30d,late:mean,0.21000000000000002,-0.14013041810510166
I2I,death_30d,late:mean,0.22,-0.1517094017094017
I2I,death_30d,late:mean,0.23,-0.1623691460055096
I2I,death_30d,late:mean,0.24000000000000002,-0.1736842105263158
I2I,death_30d,late:mean,0.25,-0.18434343434343434
I2I,death_30d,late:mean,0.26,-0.19403767403767402
I2I,death_30d,late:mean,0.27,-0.20344956413449566
I2I,death_30d,late:mean,0.28,-0.21331649831649835
I2I,death_30d,late:mean,0.29000000000000004,-0.22207426376440464
I2I,death_30d,late:mean,0.3,-0.23082251082251082
I2I,death_30d,late:mean,0.31,-0.23949934123847172
I2I,death_30d,late:mean,0.32,-0.2482352941176471
I2I,death_30d,late:mean,0.33,-0.25596110357304397
I2I,death_30d,late:mean,0.34,-0.26454545454545464
I2I,death_30d,late:mean,0.35000000000000003,-0.273986013986014
I2I,death_30d,late:mean,0.36000000000000004,-0.281344696969697
I2I,death_30d,late:mean,0.37,-0.2896777296777297
I2I,death_30d,late:mean,0.38,-0.2979276637341154
I2I,death_30d,late:mean,0.39,-0.3034475906607054
I2I,death_30d,late:mean,0.4,-0.30868686868686873
I2I,death_30d,late:mean,0.41000000000000003,-0.315824345146379
I2I,death_30d,late:mean,0.42000000000000004,-0.3216718913270638
I2I,death_30d,late:mean,0.43,-0.32699627857522595
I2I,death_30d,late:mean,0.44,-0.3327705627705627
I2I,death_30d,late:mean,0.45,-0.33818181818181814
I2I,death_30d,late:mean,0.46,-0.3438945005611672
I2I,death_30d,late:mean,0.47000000000000003,-0.3473699256718125
I2I,death_30d,late:mean,0.48000000000000004,-0.3531934731934732
I2I,death_30d,late:mean,0.49,-0.3601663695781343
I2I,death_30d,late:mean,0.5,-0.36030303030303035
I2I,death_30d,late:wsrc,0.01,0.0652035506580961
I2I,death_30d,late:wsrc,0.02,0.05569573283858997
I2I,death_30d,late:wsrc,0.03,0.045998125585754446
I2I,death_30d,late:wsrc,0.04,0.03618686868686868
I2I,death_30d,late:wsrc,0.05,0.02623604465709728
I2I,death_30d,late:wsrc,0.060000000000000005,0.016189555125725327
I2I,death_30d,late:wsrc,0.06999999999999999,0.006005213424568265
I2I,death_30d,late:wsrc,0.08,-0.004571805006587604
I2I,death_30d,late:wsrc,0.09,-0.014888444888444888
I2I,death_30d,late:wsrc,0.09999999999999999,-0.025151515151515133
I2I,death_30d,late:wsrc,0.11,-0.03542049710589036
I2I,death_30d,late:wsrc,0.12,-0.04622589531680439
I2I,death_30d,late:wsrc,0.13,-0.05642284918146989
I2I,death_30d,late:wsrc,0.14,-0.06675828047921073
I2I,death_30d,late:wsrc,0.15000000000000002,-0.07743315508021395
I2I,death_30d,late:wsrc,0.16,-0.08832611832611834
I2I,death_30d,late:wsrc,0.17,-0.09884629426798103
I2I,death_30d,late:wsrc,0.18000000000000002,-0.10882483370288248
I2I,death_30d,late:wsrc,0.19,-0.11878039655817432
I2I,death_30d,late:wsrc,0.2,-0.1293939393939394
I2I,death_30d,late:wsrc,0.21000000000000002,-0.14077483697736864
I2I,death_30d,late:wsrc,0.22,-0.15128205128205127
I2I,death_30d,late:wsrc,0.23,-0.16140495867768592
I2I,death_30d,late:wsrc,0.24000000000000002,-0.17111642743221694
I2I,death_30d,late:wsrc,0.25,-0.1821212121212121
I2I,death_30d,late:wsrc,0.26,-0.19108927108927112
I2I,death_30d,late:wsrc,0.27,-0.20124117891241183
I2I,death_30d,late:wsrc,0.28,-0.21053872053872058
I2I,death_30d,late:wsrc,0.29000000000000004,-0.21929577464788735
I2I,death_30d,late:wsrc,0.3,-0.22883116883116883
I2I,death_30d,late:wsrc,0.31,-0.2375318401405358
I2I,death_30d,late:wsrc,0.32,-0.24495543672014264
I2I,death_30d,late:wsrc,0.33,-0.251935775667119
I2I,death_30d,late:wsrc,0.34,-0.2597061524334252
I2I,death_30d,late:wsrc,0.35000000000000003,-0.2710256410256411
I2I,death_30d,late:wsrc,0.36000000000000004,-0.27926136363636367
I2I,death_30d,late:wsrc,0.37,-0.2868302068302068
I2I,death_30d,late:wsrc,0.38,-0.29351906158357777
I2I,death_30d,late:wsrc,0.39,-0.30134128166915053
I2I,death_30d,late:wsrc,0.4,-0.3068686868686869
I2I,death_30d,late:wsrc,0.41000000000000003,-0.3138366718027735
I2I,death_30d,late:wsrc,0.42000000000000004,-0.32079414838035536
I2I,death_30d,late:wsrc,0.43,-0.32729930887825626
I2I,death_30d,late:wsrc,0.44,-0.3343939393939394
I2I,death_30d,late:wsrc,0.45,-0.340633608815427
I2I,death_30d,late:wsrc,0.46,-0.3445005611672278
I2I,death_30d,late:wsrc,0.47000000000000003,-0.3490165809033734
I2I,death_30d,late:wsrc,0.48000000000000004,-0.35543123543123545
I2I,death_30d,late:wsrc,0.49,-0.3590017825311943
I2I,death_30d,late:wsrc,0.5,-0.36030303030303035
I2I,death_30d,treat_all,0.01,0.06519742883379247
I2I,death_30d,treat_none,0.01,0.0
I2I,death_30d,treat_all,0.02,0.05565862708719851
I2I,death_30d,treat_none,0.02,0.0
I2I,death_30d,treat_all,0.03,0.045923149015932516
I2I,death_30d,treat_none,0.03,0.0
I2I,death_30d,treat_all,0.04,0.035984848484848474
I2I,death_30d,treat_none,0.04,0.0
I2I,death_30d,treat_all,0.05,0.025837320574162673
I2I,death_30d,treat_none,0.05,0.0
I2I,death_30d,treat_all,0.060000000000000005,0.015473887814313338
I2I,death_30d,treat_none,0.060000000000000005,0.0
I2I,death_30d,treat_all,0.06999999999999999,0.004887585532746833
I2I,death_30d,treat_none,0.06999999999999999,0.0
I2I,death_30d,treat_all,0.08,-0.005928853754940705
I2I,death_30d,treat_none,0.08,0.0
I2I,death_30d,treat_all,0.09,-0.016983016983016977
I2I,death_30d,treat_none,0.09,0.0
I2I,death_30d,treat_all,0.09999999999999999,-0.028282828282828285
I2I,death_30d,treat_none,0.09999999999999999,0.0
I2I,death_30d,treat_all,0.11,-0.03983656792645557
I2I,death_30d,treat_none,0.11,0.0
I2I,death_30d,treat_all,0.12,-0.05165289256198345
I2I,death_30d,treat_none,0.12,0.0
I2I,death_30d,treat_all,0.13,-0.06374085684430512
I2I,death_30d,treat_none,0.13,0.0
I2I,death_30d,treat_all,0.14,-0.07610993657505287
I2I,death_30d,treat_none,0.14,0.0
I2I,death_30d,treat_all,0.15000000000000002,-0.08877005347593588
I2I,death_30d,treat_none,0.15000000000000002,0.0
I2I,death_30d,treat_all,0.16,-0.10173160173160174
I2I,death_30d,treat_none,0.16,0.0
I2I,death_30d,treat_all,0.17,-0.1150054764512596
I2I,death_30d,treat_none,0.17,0.0
I2I,death_30d,treat_all,0.18000000000000002,-0.1286031042128603
I2I,death_30d,treat_none,0.18000000000000002,0.0
I2I,death_30d,treat_all,0.19,-0.14253647586980916
I2I,death_30d,treat_none,0.19,0.0
I2I,death_30d,treat_all,0.2,-0.1568181818181818
I2I,death_30d,treat_none,0.2,0.0
I2I,death_30d,treat_all,0.21000000000000002,-0.1714614499424626
I2I,death_30d,treat_none,0.21000000000000002,0.0
I2I,death_30d,treat_all,0.22,-0.1864801864801865
I2I,death_30d,treat_none,0.22,0.0
I2I,death_30d,treat_all,0.23,-0.20188902007083825
I2I,death_30d,treat_none,0.23,0.0
I2I,death_30d,treat_all,0.24000000000000002,-0.21770334928229668
I2I,death_30d,treat_none,0.24000000000000002,0.0
I2I,death_30d,treat_all,0.25,-0.23393939393939395
I2I,death_30d,treat_none,0.25,0.0
I2I,death_30d,treat_all,0.26,-0.25061425061425063
I2I,death_30d,treat_none,0.26,0.0
I2I,death_30d,treat_all,0.27,-0.26774595267745954
I2I,death_30d,treat_none,0.27,0.0
I2I,death_30d,treat_all,0.28,-0.2853535353535354
I2I,death_30d,treat_none,0.28,0.0
I2I,death_30d,treat_all,0.29000000000000004,-0.30345710627400774
I2I,death_30d,treat_none,0.29000000000000004,0.0
I2I,death_30d,treat_all,0.3,-0.32207792207792213
I2I,death_30d,treat_none,0.3,0.0
I2I,death_30d,treat_all,0.31,-0.34123847167325433
I2I,death_30d,treat_none,0.31,0.0
I2I,death_30d,treat_all,0.32,-0.36096256684491984
I2I,death_30d,treat_none,0.32,0.0
I2I,death_30d,treat_all,0.33,-0.3812754409769336
I2I,death_30d,treat_none,0.33,0.0
I2I,death_30d,treat_all,0.34,-0.40220385674931136
I2I,death_30d,treat_none,0.34,0.0
I2I,death_30d,treat_all,0.35000000000000003,-0.42377622377622387
I2I,death_30d,treat_none,0.35000000000000003,0.0
I2I,death_30d,treat_all,0.36000000000000004,-0.44602272727272735
I2I,death_30d,treat_none,0.36000000000000004,0.0
I2I,death_30d,treat_all,0.37,-0.468975468975469
I2I,death_30d,treat_none,0.37,0.0
I2I,death_30d,treat_all,0.38,-0.4926686217008798
I2I,death_30d,treat_none,0.38,0.0
I2I,death_30d,treat_all,0.39,-0.5171385991058122
I2I,death_30d,treat_none,0.39,0.0
I2I,death_30d,treat_all,0.4,-0.5424242424242425
I2I,death_30d,treat_none,0.4,0.0
I2I,death_30d,treat_all,0.41000000000000003,-0.5685670261941448
I2I,death_30d,treat_none,0.41000000000000003,0.0
I2I,death_30d,treat_all,0.42000000000000004,-0.5956112852664577
I2I,death_30d,treat_none,0.42000000000000004,0.0
I2I,death_30d,treat_all,0.43,-0.6236044657097287
I2I,death_30d,treat_none,0.43,0.0
I2I,death_30d,treat_all,0.44,-0.6525974025974025
I2I,death_30d,treat_none,0.44,0.0
I2I,death_30d,treat_all,0.45,-0.6826446280991735
I2I,death_30d,treat_none,0.45,0.0
I2I,death_30d,treat_all,0.46,-0.7138047138047138
I2I,death_30d,treat_none,0.46,0.0
I2I,death_30d,treat_all,0.47000000000000003,-0.7461406518010291
I2I,death_30d,treat_none,0.47000000000000003,0.0
I2I,death_30d,treat_all,0.48000000000000004,-0.7797202797202797
I2I,death_30d,treat_none,0.48000000000000004,0.0
I2I,death_30d,treat_all,0.49,-0.8146167557932262
I2I,death_30d,treat_none,0.49,0.0
I2I,death_30d,treat_all,0.5,-0.8509090909090908
I2I,death_30d,treat_none,0.5,0.0
I2I,composite_30d,uni:ehr_only,0.01,0.14456688093051728
I2I,composite_30d,uni:ehr_only,0.02,0.13614718614718613
I2I,composite_30d,uni:ehr_only,0.03,0.12710090596688536
I2I,composite_30d,uni:ehr_only,0.04,0.11843434343434345
I2I,composite_30d,uni:ehr_only,0.05,0.10972886762360447
I2I,composite_30d,uni:ehr_only,0.060000000000000005,0.10112830431979368
I2I,composite_30d,uni:ehr_only,0.06999999999999999,0.09289670902574129
I2I,composite_30d,uni:ehr_only,0.08,0.08425559947299079
I2I,composite_30d,uni:ehr_only,0.09,0.07544122544122545
I2I,composite_30d,uni:ehr_only,0.09999999999999999,0.06616161616161616
I2I,composite_30d,uni:ehr_only,0.11,0.05808648280558393
I2I,composite_30d,uni:ehr_only,0.12,0.04938016528925619
I2I,composite_30d,uni:ehr_only,0.13,0.041187739463601505
I2I,composite_30d,uni:ehr_only,0.14,0.0329105003523608
I2I,composite_30d,uni:ehr_only,0.15000000000000002,0.02433155080213903
I2I,composite_30d,uni:ehr_only,0.16,0.01623376623376624
I2I,composite_30d,uni:ehr_only,0.17,0.007740051113545088
I2I,composite_30d,uni:ehr_only,0.18000000000000002,-0.0002956393200295726
I2I,composite_30d,uni:ehr_only,0.19,-0.008698092031425353
I2I,composite_30d,uni:ehr_only,0.2,-0.017424242424242425
I2I,composite_30d,uni:ehr_only,0.21000000000000002,-0.025354813962408934
I2I,composite_30d,uni:ehr_only,0.22,-0.033605283605283615
I2I,composite_30d,uni:ehr_only,0.23,-0.04224714679260133
I2I,composite_30d,uni:ehr_only,0.24000000000000002,-0.050000000000000044
I2I,composite_30d,uni:ehr_only,0.25,-0.05898989898989898
I2I,composite_30d,uni:ehr_only,0.26,-0.06662571662571662
I2I,composite_30d,uni:ehr_only,0.27,-0.07418015774180159
I2I,composite_30d,uni:ehr_only,0.28,-0.08265993265993268
I2I,composite_30d,uni:ehr_only,0.29000000000000004,-0.09007682458386687
I2I,composite_30d,uni:ehr_only,0.3,-0.09891774891774893
I2I,composite_30d,uni:ehr_only,0.31,-0.10663153271848927
I2I,composite_30d,uni:ehr_only,0.32,-0.11470588235294121
I2I,composite_30d,uni:ehr_only,0.33,-0.1239032112166441
I2I,composite_30d,uni:ehr_only,0.34,-0.13094582185491282
I2I,composite_30d,uni:ehr_only,0.35000000000000003,-0.13927738927738936
I2I,composite_30d,uni:ehr_only,0.36000000000000004,-0.14696969696969703
I2I,composite_30d,uni:ehr_only,0.37,-0.15420875420875424
I2I,composite_30d,uni:ehr_only,0.38,-0.16324535679374388
I2I,composite_30d,uni:ehr_only,0.39,-0.17230501738698464
I2I,composite_30d,uni:ehr_only,0.4,-0.18030303030303038
I2I,composite_30d,uni:ehr_only,0.41000000000000003,-0.18926553672316387
I2I,composite_30d,uni:ehr_only,0.42000000000000004,-0.19660397074190183
I2I,composite_30d,uni:ehr_only,0.43,-0.20550239234449758
I2I,composite_30d,uni:ehr_only,0.44,-0.21212121212121215
I2I,composite_30d,uni:ehr_only,0.45,-0.218732782369146
I2I,composite_30d,uni:ehr_only,0.46,-0.22452300785634122
I2I,composite_30d,uni:ehr_only,0.47000000000000003,-0.23154373927958835
I2I,composite_30d,uni:ehr_only,0.48000000000000004,-0.23752913752913754
I2I,composite_30d,uni:ehr_only,0.49,-0.2434046345811051
I2I,composite_30d,uni:ehr_only,0.5,-0.2506060606060606
I2I,composite_30d,early:plain,0.01,0.14451790633608813
I2I,composite_30d,early:plain,0.02,0.1359925788497217
I2I,composite_30d,early:plain,0.03,0.12844736019993752
I2I,composite_30d,early:plain,0.04,0.12191919191919191
I2I,composite_30d,early:plain,0.05,0.11210526315789474
I2I,composite_30d,early:plain,0.060000000000000005,0.10520309477756287
I2I,composite_30d,early:plain,0.06999999999999999,0.09793418051482569
I2I,composite_30d,early:plain,0.08,0.0921212121212121
I2I,composite_30d,early:plain,0.09,0.08691641691641691
I2I,composite_30d,early:plain,0.09999999999999999,0.08127946127946128
I2I,composite_30d,early:plain,0.11,0.07820905686074225
I2I,composite_30d,early:plain,0.12,0.07258953168044077
I2I,composite_30d,early:plain,0.13,0.06839080459770115
I2I,composite_30d,early:plain,0.14,0.0651092318534179
I2I,composite_30d,early:plain,0.15000000000000002,0.06092691622103386
I2I,composite_30d,early:plain,0.16,0.05773448773448773
I2I,composite_30d,early:plain,0.17,0.05300109529025192
I2I,composite_30d,early:plain,0.18000000000000002,0.050251293422025126
I2I,composite_30d,early:plain,0.19,0.045798728020950245
I2I,composite_30d,early:plain,0.2,0.04242424242424243
I2I,composite_30d,early:plain,0.21000000000000002,0.0382355197545071
I2I,composite_30d,early:plain,0.22,0.03548562548562549
I2I,composite_30d,early:plain,0.23,0.03184966548602913
I2I,composite_30d,early:plain,0.24000000000000002,0.028452950558213716
I2I,composite_30d,early:plain,0.25,0.026262626262626265
I2I,composite_30d,early:plain,0.26,0.024529074529074525
I2I,composite_30d,early:plain,0.27,0.02316313823163138
I2I,composite_30d,early:plain,0.28,0.01996632996632996
I2I,composite_30d,early:plain,0.29000000000000004,0.018958600085360648
I2I,composite_30d,early:plain,0.3,0.018571428571428572
I2I,composite_30d,early:plain,0.31,0.01586297760210803
I2I,composite_30d,early:plain,0.32,0.01365418894830659
I2I,composite_30d,early:plain,0.33,0.012075983717774755
I2I,composite_30d,early:plain,0.34,0.009834710743801649
I2I,composite_30d,early:plain,0.35000000000000003,0.008624708624708613
I2I,composite_30d,early:plain,0.36000000000000004,0.008617424242424232
I2I,composite_30d,early:plain,0.37,0.006560846560846559
I2I,composite_30d,early:plain,0.38,0.0052883675464320615
I2I,composite_30d,early:plain,0.39,0.004724292101341274
I2I,composite_30d,early:plain,0.4,0.004848484848484845
I2I,composite_30d,early:plain,0.41000000000000003,0.0037339496661530566
I2I,composite_30d,early:plain,0.42000000000000004,0.004200626959247649
I2I,composite_30d,early:plain,0.43,0.0020308346624136123
I2I,composite_30d,early:plain,0.44,0.002380952380952383
I2I,composite_30d,early:plain,0.45,0.0008539944903581294
I2I,composite_30d,early:plain,0.46,-0.0009988776655443302
I2I,composite_30d,early:plain,0.47000000000000003,-0.0017552887364208104
I2I,composite_30d,early:plain,0.48000000000000004,-0.002634032634032637
I2I,composite_30d,early:plain,0.49,-0.0037908496732026106
I2I,composite_30d,early:plain,0.5,-0.0036363636363636355
I2I,composite_30d,early:blockstd,0.01,0.14447505356596263
I2I,composite_30d,early:blockstd,0.02,0.13574520717377858
I2I,composite_30d,early:blockstd,0.03,0.1269946891596376
I2I,composite_30d,early:blockstd,0.04,0.11876262626262624
I2I,composite_30d,early:blockstd,0.05,0.11081339712918661
I2I,composite_30d,early:blockstd,0.060000000000000005,0.10415860735009672
I2I,composite_30d,early:blockstd,0.06999999999999999,0.09938090583251874
I2I,composite_30d,early:blockstd,0.08,0.09359683794466403
I2I,composite_30d,early:blockstd,0.09,0.08714618714618715
I2I,composite_30d,early:blockstd,0.09999999999999999,0.08259259259259259
I2I,composite_30d,early:blockstd,0.11,0.0779979570990807
I2I,composite_30d,early:blockstd,0.12,0.07483471074380164
I2I,composite_30d,early:blockstd,0.13,0.07154649947753396
I2I,composite_30d,early:blockstd,0.14,0.06548978153629316
I2I,composite_30d,early:blockstd,0.15000000000000002,0.06185383244206773
I2I,composite_30d,early:blockstd,0.16,0.058816738816738816
I2I,composite_30d,early:blockstd,0.17,0.054154801022270896
I2I,composite_30d,early:blockstd,0.18000000000000002,0.04988174427198817
I2I,composite_30d,early:blockstd,0.19,0.046666666666666676
I2I,composite_30d,early:blockstd,0.2,0.04257575757575757
I2I,composite_30d,early:blockstd,0.21000000000000002,0.0395320291522823
I2I,composite_30d,early:blockstd,0.22,0.03626262626262627
I2I,composite_30d,early:blockstd,0.23,0.03363242817788273
I2I,composite_30d,early:blockstd,0.24000000000000002,0.029776714513556617
I2I,composite_30d,early:blockstd,0.25,0.025353535353535357
